Time,Temperature,Pressure,Humidity,PM 1,PM 2.5,PM 10,Counts within Interval,CPM within Interval
1639162487.187681,14.24921875,1012.9300606658554,41.963259979059224,0,0,0,0,0.0
1639162492.3177507,14.2595703125,1012.9814270935412,41.98124192769156,0,0,0,0,0.0
1639162497.4478116,14.2697265625,1013.113473739437,41.98129410351613,0,0,0,0,0.0
1639162502.5780857,14.28515625,1013.1285174465271,41.849509108200664,0,0,0,0,0.0
1639162507.7095847,14.3005859375,1013.187046288214,41.80159510196723,0,0,0,0,0.0
1639162512.8397636,14.28515625,1013.255854854863,42.05319603473447,0,0,0,0,0.0
1639162517.970216,14.2236328125,1013.2900371114139,42.05309391387508,0,0,0,0,0.0
1639162523.1016285,14.1361328125,1013.3468482982648,42.17862699738306,0,0,0,0,0.0
1639162528.2355146,14.0591796875,1013.3942535001067,42.495719993828175,0,0,0,0,0.0
1639162533.3660855,13.95625,1013.390471313261,42.68692519258766,0,0,0,0,0.0
1639162538.4961789,13.9716796875,1013.299339594785,42.82460299499885,0,0,0,1,12.0
1639162543.6275716,13.94609375,1013.1842728052791,42.87848905883563,0,0,0,0,0.0
1639162548.7574291,13.94609375,1012.9814653855959,42.90240711837328,0,0,0,0,0.0
1639162553.887322,13.9923828125,1012.8977043424559,43.09408693279075,0,0,0,0,0.0
1639162559.0172133,13.9357421875,1012.8317843784248,42.878380711918574,0,0,0,0,0.0
1639162564.1471355,13.8330078125,1012.8848113037969,43.06947226186917,0,0,0,0,0.0
1639162569.2769427,13.755859375,1012.8461560930689,43.02720899488916,0,0,0,1,12.0
1639162574.406817,13.653125,1012.8443832812176,43.18820143601232,0,0,0,0,0.0
1639162579.5366547,13.6017578125,1012.8788424084892,43.34337973802727,0,0,0,0,0.0
1639162584.6677008,13.5349609375,1012.8824518213695,43.319044876122376,0,0,0,0,0.0
1639162589.7977242,13.426953125,1012.854734879725,43.605424679460775,0,0,0,0,0.0
1639162594.9275436,13.3859375,1012.8884833977168,43.74859258452029,0,0,0,0,0.0
1639162600.0573235,13.4115234375,1012.855631611946,43.8980507902432,0,0,0,0,0.0
1639162605.1871905,13.4322265625,1012.8669607938021,43.898121290335375,0,0,0,0,0.0
1639162610.3172967,13.44765625,1012.8594424230018,43.77880643089838,0,0,0,0,0.0
